"taxon_key","scientific_name","common_name","phylum","sub_phylum","super_class","class","super_order","order","suborder_infraorder","family","genus","species","comments_names","is_retired","taxon_group_id","taxon_level_id","functional_group_id","commercial_group_id","commercial","isscaap_id","cell_id","super_target","fb_spec_code","slb_spec_code","cla_code","ord_code","fam_code","gen_code","spe_code","slb_cla_code","slb_ord_code","slb_fam_code","slb_gen_code","is_use","is_taxa_used","is_mariculture_only","is_baltic_only","sl_max","slbl_max_type","sl_max_2","comments_sl_max","tl","se_tl","comments_tl","lat_north","lat_south","min_depth","max_depth","loo","woo","k","a","b","comments_growth","has_habitat_index","has_map","map_year","vulnerability","resilience","updated_by","date_updated","lineage","true_min_depth","true_max_depth"
604465,"Diagramma pictum","Painted sweetlips","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Haemulidae","Diagramma","pictum","Changed taxon name from Diagramma picta to Diagramma pictum (Sept 27, 2012)",f,1,6,18,3,1,33,1235,3,4465,,6,60,327,1803,4465,,,,,f,t,f,f,91,"",84,"",3.7,0.16,"",32,-32,0,170,91.02,7534,0.26,0.01,3.01,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"44.59","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Haemulidae.Diagramma.Pictum","",""
690383,"Metapenaeus monoceros","Speckled shrimp","Arthropoda","Crustacea","NA","Malacostraca","NA","Decapoda","NA","Penaeidae","Metapenaeus","monoceros","",f,2,6,26,10,1,45,2014,6,,25244,901009,910032,900009,908681,925244,1009,10032,9,8681,f,t,f,f,15,"TL",,"",2.7,0.35,"",45,-35,0,170,,,1.37,,,"",t,t,,"","","Deng","2018-10-09","Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Penaeidae.Metapenaeus.Monoceros","",""
690686,"Zygochlamys patagonica","Patagonean scallop","Mollusca","NA","NA","Bivalvia","Pteriomorphia","Pectinoida","NA","Pectinidae","Zygochlamys","patagonica","",f,3,6,29,11,1,55,2087,8,,83884,901062,910253,901460,917131,983884,1062,10253,1460,17131,f,t,f,f,10,"",,"",2,,"",-35,-58,30,180,,,,,,"",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Bivalvia.Pteriomorphia.Pectinoida.NA.Pectinidae.Zygochlamys.Patagonica","",""
604908,"Sargocentron tiere","Bluelined squirrelfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Beryciformes","NA","Holocentridae","Sargocentron","tiere","",f,1,6,16,12,2,33,1303,3,4908,,6,53,243,10547,4908,,,,,f,f,f,f,27,"",27,"",3.52,0.56,"",32,-28,0,183,26.92,,0.61,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"24.83","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beryciformes.NA.Holocentridae.Sargocentron.Tiere","",""
600810,"Carcharhinus altimus","Bignose shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Carcharhinus","altimus","",f,1,6,20,9,,38,,,859,,4,8,11,1358,859,,,,,,,,f,239.314603,"",,"",6,,"",40,-34,25,9999,,,,,,"",t,f,,"76.49","Very low","","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Carcharhinus.Altimus","",""
605841,"Sargocentron microstoma","Smallmouth squirrelfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Beryciformes","NA","Holocentridae","Sargocentron","microstoma","",f,1,6,16,12,2,33,1506,3,5841,,6,53,243,10547,5841,,,,,f,f,f,f,17,"",15,"",3.61,0.58,"",35,-25,0,183,16.61,106,1,0.02,3.15,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"13.87","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beryciformes.NA.Holocentridae.Sargocentron.Microstoma","",""
601864,"Lethrinus olivaceus","Longface emperor","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Lethrinidae","Lethrinus","olivaceus","",f,1,6,5,3,1,33,1088,3,1864,,6,60,328,4481,1864,,,,,f,t,f,f,82,"",66,"",3.95,0.39,"",28,-21,0,185,82,6878,0.15,0.02,2.93,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"39.66","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lethrinidae.Lethrinus.Olivaceus","",""
690376,"Farfantepenaeus subtilis","Southern brown shrimp","Arthropoda","Crustacea","NA","Malacostraca","NA","Decapoda","NA","Penaeidae","Farfantepenaeus","subtilis","",f,2,6,26,10,2,45,,6,,14602,901009,910032,900009,903873,914602,1009,10032,9,3873,f,f,f,f,15,"TL",,"",2.76,0.04,"Mean TL of species in this genus; seTL being StDev/Sqrt(N)",90,-90,0,190,,,,,,"",t,t,,"","","Deng","2018-10-09","Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Penaeidae.Farfantepenaeus.Subtilis","",""
600747,"Carcharias taurus","Sand tiger shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Odontaspididae","Carcharias","taurus","",f,1,6,20,9,1,38,830,4,747,,4,7,8,7779,747,,,,,f,t,f,f,271,"",,"",4.5,0.42,"",45,-48,0,191,270.6,251161,0.14,0.01,3.03,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"68.1","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Odontaspididae.Carcharias.Taurus","",""
652918,"Cynoscion guatucupa","Stripped weakfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sciaenidae","Cynoscion","guatucupa","",f,1,6,5,3,2,33,,3,52918,,6,60,331,5172,52918,,,,,f,f,f,f,41,"",,"",4.2,0.7,"",90,-90,0,194,41,684,0.23,0.01,3.06,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"39.03","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sciaenidae.Cynoscion.Guatucupa","",""
690774,"Conus striatus","Striated cone","Mollusca","NA","NA","Gastropoda","NA","Neogastropoda","NA","Conidae","Conus","striatus","",f,3,6,29,11,2,52,2120,7,,91954,901064,910280,902001,903113,991954,1064,10280,2001,3113,f,f,f,f,11,"SHL",,"",4.5,0.8,"",90,-90,0,200,,,,,,"SHL AvgSLMax of all Conus species in SLB.",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Gastropoda.NA.Neogastropoda.NA.Conidae.Conus.Striatus","",""
613738,"Pomadasys macracanthus","Longspine grunt","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Haemulidae","Pomadasys","macracanthus","",f,1,6,14,3,,33,,3,13738,,6,60,327,3076,13738,,,,,f,f,f,f,30,"",,"",3.5,0.5,"",24,-2,0,200,30.34,452,0.29,0.01,3.04,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"34.74","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Haemulidae.Pomadasys.Macracanthus","",""
604750,"Acanthurus blochii","Ringtail surgeonfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Acanthuridae","Acanthurus","blochii","",f,1,6,17,3,2,33,1290,3,4750,,6,60,412,9710,4750,,,,,f,f,f,f,45,"",34,"",2,0,"",30,-32,0,12,45,1710,0.25,0.02,2.99,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"38.32","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Acanthuridae.Acanthurus.Blochii","",""
613632,"Symphurus atramentatus","Inkspot tonguefish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Pleuronectiformes","NA","Cynoglossidae","Symphurus","atramentatus","",f,1,6,23,7,,31,,3,13632,,6,61,442,1555,13632,,,,,f,f,f,f,14,"",,"",3.5,0.37,"",33,-8,0,200,14.4,44,0.43,0.01,3.03,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"29.99","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Cynoglossidae.Symphurus.Atramentatus","",""
600507,"Chelidonichthys kumu","Bluefin gurnard","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Triglidae","Chelidonichthys","kumu","",f,1,6,5,8,1,34,772,3,507,,6,59,266,8565,507,,,,,f,t,f,f,49,"",,"",3.44,0.28,"",34,-43,0,200,48.75,1126,0.45,0.01,3.04,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"29.47","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Triglidae.Chelidonichthys.Kumu","",""
604540,"Pagrus caeruleostictus","Bluespotted seabream","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sparidae","Pagrus","caeruleostictus","",f,1,6,15,3,1,33,1248,3,4540,,6,60,330,480,4540,,,,,f,t,f,f,90,"",44,"",3.6,0.59,"",42,-13,0,200,90,10885,0.21,0.02,2.91,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"46.6","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Pagrus.Caeruleostictus","",""
609391,"Mycteroperca fusca","Island grouper","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Serranidae","Mycteroperca","fusca","",f,1,6,18,3,,33,,,9391,,6,60,289,4738,9391,,,,,,,,f,71.57043425,"",,"",6,,"",39,12,1,200,,,,,,"",t,f,,"57.83","Low","","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Mycteroperca.Fusca","",""
601707,"Sciaena umbra","Brown meagre","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sciaenidae","Sciaena","umbra","",f,1,6,5,3,1,33,1043,3,1707,,6,60,331,5168,1707,,,,,f,t,t,f,59,"",,"",3.75,0.5,"",53,13,10,200,58.66,4542,0.18,0.01,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"63.57","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sciaenidae.Sciaena.Umbra","",""
600396,"Nemipterus virgatus","Golden threadfin bream","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Nemipteridae","Nemipterus","virgatus","",f,1,6,5,3,1,33,688,3,396,,6,60,324,1316,396,,,,,f,t,f,f,35,"",,"",3.99,0.57,"",37,-20,20,220,32,328,0.41,0.01,2.96,"SLmax_old; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"34.8","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Nemipteridae.Nemipterus.Virgatus","",""
600870,"Carcharhinus galapagensis","Galapagos shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Carcharhinus","galapagensis","",f,1,6,20,9,2,38,848,4,870,,4,8,11,1358,870,,,,,f,f,f,f,303,"",,"",4.23,0.42,"",36,-41,0,286,303.4,,0.08,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"46.92","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Carcharhinus.Galapagensis","",""
690094,"Crassostrea corteziensis","Cortez oyster","Mollusca","NA","NA","Bivalvia","Pteriomorphia","Ostreoida","NA","Ostreidae","Crassostrea","corteziensis","",f,3,6,29,11,2,53,1888,8,,48099,901062,910253,901824,903275,948099,1062,10253,1824,3275,f,f,t,f,10,"SHH",,"",2,0,"Mean TL of species in this genus; seTL being StDev/Sqrt(N)",90,-90,0,300,,,,,,"Min/Max depth in SAUP of all Crassostrea species. SLMax from Jorge Chávez-Villalba, Andrés Hernández-Ibarra, María R. López-Tapia, and José M. Mazón-Suástegui, 2008.",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Bivalvia.Pteriomorphia.Ostreoida.NA.Ostreidae.Crassostrea.Corteziensis","",""
604461,"Epinephelus tauvina","Greasy grouper","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Serranidae","Epinephelus","tauvina","",f,1,6,17,3,1,33,1232,3,4461,,6,60,289,7755,4461,,,,,f,t,t,f,86,"",135,"",4.23,0.7,"",30,-32,0,300,86.31,11614,0.14,0.01,3.05,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"58.01","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Tauvina","",""
604255,"Psettichthys melanostictus","Pacific sand sole","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Pleuronectiformes","NA","Pleuronectidae","Psettichthys","melanostictus","",f,1,6,23,7,1,31,1212,3,4255,,6,61,440,560,4255,,,,,f,t,f,f,52,"",,"",4.06,0.67,"",60,34,0,325,51.66,1793,0.13,0.01,3.09,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"37.41","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Pleuronectidae.Psettichthys.Melanostictus","",""
690334,"Sicyonia brevirostris","Rock shrimp","Arthropoda","Crustacea","NA","Malacostraca","NA","Decapoda","NA","Sicyoniidae","Sicyonia","brevirostris","",f,2,6,26,10,1,45,1994,6,,25489,901009,910032,900484,914838,925489,1009,10032,484,14838,f,t,f,f,15,"TL",,"",2.2,0.23,"",40,15,0,330,,,,,,"",t,t,,"","","Deng","2018-10-09","Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Sicyoniidae.Sicyonia.Brevirostris","",""
600907,"Triaenodon obesus","Whitetip reef shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Triaenodon","obesus","",f,1,6,20,9,2,38,862,4,907,,4,8,11,6823,907,,,,,f,f,f,f,175,"",,"",4.19,0.57,"",29,-30,0,330,174.66,36988,0.14,0,3.13,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"82.54","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Triaenodon.Obesus","",""
601055,"Saurida undosquamis","Brushtooth lizardfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Aulopiformes","NA","Synodontidae","Saurida","undosquamis","",f,1,6,5,12,1,33,893,3,1055,,6,39,160,8444,1055,,,,,f,t,f,f,50,"",36,"",4.46,0.38,"",45,-40,0,350,31,223,0.92,0.01,3.11,"SLmax_old; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"27.79","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Aulopiformes.NA.Synodontidae.Saurida.Undosquamis","",""
601005,"Seriola dumerili","Greater amberjack","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Carangidae","Seriola","dumerili","",f,1,6,18,3,1,37,882,3,1005,,6,60,314,7464,1005,,,,,f,t,t,f,156,"",137,"",4.5,0.8,"",45,-28,0,360,155.8,41136,0.23,0.02,2.93,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"53.95","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Seriola.Dumerili","",""
612081,"Plagioscion surinamensis","Pacora","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sciaenidae","Plagioscion","surinamensis","",f,1,6,14,3,,33,,3,12081,,6,60,331,798,12081,,,,,f,f,f,f,57,"",,"",4.5,0.8,"",12,-30,0,400,57.4,2226,0.26,0.01,3.08,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"39.46","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sciaenidae.Plagioscion.Surinamensis","",""
600854,"Scyliorhinus stellaris","Nursehound","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Scyliorhinidae","Scyliorhinus","stellaris","",f,1,6,20,9,1,38,843,4,854,,4,8,10,694,854,,,,,f,t,f,f,139,"",,"",4.03,0.28,"",64,12,0,400,139.4,14745,0.08,0,3.11,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"68.6","Low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Scyliorhinidae.Scyliorhinus.Stellaris","",""
600295,"Anguilla japonica","Japanese eel","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Anguilliformes","NA","Anguillidae","Anguilla","japonica","",f,1,6,6,12,2,22,,3,295,,6,26,49,9424,295,,,,,f,f,f,f,149,"",89,"",3.6,0.51,"",46,15,0,400,149.15,5783,0.07,0,3.18,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"70.74","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Anguilliformes.NA.Anguillidae.Anguilla.Japonica","",""
501905,"Thunnus","Tunas","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scombridae","Thunnus","","",f,1,5,3,4,1,36,320,2,,,6,60,416,8961,,,,,,f,t,f,f,214,"",,"",4.34,0.05,"",70,-60,0,9999,,,,,,"",t,t,,"","","","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Thunnus","",""
600481,"Trisopterus minutus","Poor cod","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Gadidae","Trisopterus","minutus","",f,1,6,14,5,1,32,752,3,481,,6,44,183,4081,481,,,,,f,t,f,f,36,"",28,"",3.73,0.2,"",66,28,0,440,22,112,0.43,0.01,3.09,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"48.18","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Gadidae.Trisopterus.Minutus","",""
600300,"Conger oceanicus","American conger","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Anguilliformes","NA","Congridae","Conger","oceanicus","",f,1,6,6,12,1,34,612,3,300,,6,26,62,8995,300,,,,,f,t,f,f,189,"",,"",4.5,0.77,"",43,-16,0,477,188.6,10758,0.07,0,3.2,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"83.91","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Anguilliformes.NA.Congridae.Conger.Oceanicus","",""
690618,"Pandalus kessleri","Grass shrimp","Arthropoda","Crustacea","NA","Malacostraca","NA","Decapoda","NA","Pandalidae","Pandalus","kessleri","",f,2,6,26,10,1,45,2055,6,,25902,901009,910032,900461,911358,925902,1009,10032,461,11358,f,t,f,f,12,"",,"",2.6,0.3,"",66,30,0,500,,,,,,"",t,t,,"","","Deng","2018-10-09","Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Pandalidae.Pandalus.Kessleri","",""
603085,"Fowlerichthys ocellatus","Ocellated frogfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Lophiiformes","NA","Antennariidae","Fowlerichthys","ocellatus","",f,1,6,16,12,,33,,,3085,,6,47,192,3683,3085,,,,,,,,f,29.40812283,"",,"",6,,"",45,8,0,500,,,,,,"",t,f,,"20","High","","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Lophiiformes.NA.Antennariidae.Fowlerichthys.Ocellatus","",""
606482,"Taeniurops meyeni","Round ribbontail ray","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","Batoidea","Myliobatiformes","NA","Dasyatidae","Taeniura","meyeni","",f,1,6,22,9,2,38,1595,4,6482,,4,14,20,9303,6482,,,,,f,f,f,f,330,"",180,"",4.2,0.69,"",41,-36,0,500,330,502455,,0.01,3.03,"SLmax_old; SLinf from SLmax of Estimates table; .",t,f,,"76.55","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Myliobatiformes.NA.Dasyatidae.Taeniura.Meyeni","",""
605158,"Epinephelus akaara","Hong Kong grouper","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Serranidae","Epinephelus","akaara","",f,1,6,17,3,2,33,1340,3,5158,,6,60,289,7755,5158,,,,,f,f,t,f,48,"",47,"",3.95,0.65,"",39,20,0,525,47.91,2133,0.19,0.01,3.07,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"42.49","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Akaara","",""
602501,"Anarhichas lupus","Atlantic wolffish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Anarhichadidae","Anarhichas","lupus","",f,1,6,6,3,1,39,1146,3,2501,,6,60,396,4140,2501,,,,,f,t,f,f,136,"",,"",3.55,,"",80,40,0,600,135.9,25643,0.08,0,3.22,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"66.72","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Anarhichadidae.Anarhichas.Lupus","",""
600310,"Lota lota","Burbot","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Lotidae","Lota","lota","",f,1,6,6,5,2,32,620,3,310,,6,44,505,5552,310,,,,,f,f,f,t,140,"",120,"",3.84,0.2,"",75,40,0,700,140.3,19184,0.1,0,3.08,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"66.4","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Lotidae.Lota.Lota","",""
600477,"Channichthys rhinoceratus","Unicorn icefish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Channichthyidae","Channichthys","rhinoceratus","",f,1,6,5,3,1,34,748,3,477,,6,60,384,1177,477,,,,,f,t,f,f,47,"",,"",3.25,0.54,"",-46,-53,10,750,46.62,697,0.26,0,3.37,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"49.52","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Channichthyidae.Channichthys.Rhinoceratus","",""
601772,"Tetragonurus cuvieri","Smalleye squaretail","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Tetragonuridae","Tetragonurus","cuvieri","",f,1,6,18,3,,37,,,1772,,6,60,424,3377,1772,,,,,,,,f,61.51520744,"",,"",6,,"",58,-50,0,800,,,,,,"",t,f,,"66.13","Low","","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Tetragonuridae.Tetragonurus.Cuvieri","",""
600858,"Carcharhinus albimarginatus","Silvertip shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Carcharhinus","albimarginatus","",f,1,6,20,9,2,38,844,4,858,,4,8,11,1358,858,,,,,f,f,f,f,246,"",,"",4.21,0.54,"",29,-31,0,800,246,119671,0.1,0,3.09,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"74.01","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Carcharhinus.Albimarginatus","",""
612919,"Seriolella caerulea","White warehou","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Centrolophidae","Seriolella","caerulea","",f,1,6,8,3,1,34,1769,3,12919,,6,60,421,7032,12919,,,,,f,t,f,f,65,"",,"",3.42,0.45,"",-27,-56,0,800,65,4347,0.16,0.01,3.11,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"45.16","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Centrolophidae.Seriolella.Caerulea","",""
