taxon_key,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name
607700,Gerres methueni,Striped silver biddy,13,3,Small benthopelagics (<30 cm),Perch-likes
604791,Mugil soiuy,So-iuy mullet,5,3,Medium demersals (30 - 89 cm),Perch-likes
613734,Haemulopsis axillaris,Yellowstripe grunt,4,3,Small demersals (<30 cm),Perch-likes
604582,Labrus merula,Brown wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601450,Cyprinus carpio,Common carp,15,12,Large benthopelagics (>=90 cm),Other fishes & inverts
608556,Pseudopleuronectes herzensteini,Yellow striped flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
690087,Cardium edule,Common edible cockle,29,11,Other demersal invertebrates,Molluscs
612547,Coregonus muksun,Muksun,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
602674,Coregonus nasus,Broad whitefish,5,6,Medium demersals (30 - 89 cm),"Salmon, smelts, etc"
290176,Asterozoa,Starfishes and brittlestars,29,12,Other demersal invertebrates,Other fishes & inverts
400402,Ammodytidae,Sand lances,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
601274,Anguilla bicolor bicolor,Indonesian shortfin eel,6,12,Large demersals (>=90 cm),Other fishes & inverts
646950,Awaous tajasica,Sand fish,4,3,Small demersals (<30 cm),Perch-likes
590248,Callianassa,Ghost shimps,26,10,Shrimps,Crustaceans
400066,Ophichthidae,Snake eels,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
507278,Otolithoides,Tigertoothed croakers,6,3,Large demersals (>=90 cm),Perch-likes
400306,Percidae,Perches,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
400017,Rhinobatidae,"Guitarfishes, fanrays",22,9,Large rays (>=90 cm),Sharks & rays
400364,Scaridae,Parrotfishes,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604597,Sebastiscus marmoratus,False kelpfish,4,8,Small demersals (<30 cm),Scorpionfishes
400413,Siganidae,Rabbitfishes,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604469,Leptomelanosoma indicum,Indian threadfin,1,1,Small pelagics (<30 cm),Anchovies
590076,Scylla,Mud crabs,27,10,"Lobsters, crabs",Crustaceans
507720,Stolephorus,Garment anchovies,1,1,Small pelagics (<30 cm),Anchovies
501573,Alepes,Crevalles,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
590075,Portunus,Swimmer crabs,27,10,"Lobsters, crabs",Crustaceans
590242,Patella,Limpets,29,11,Other demersal invertebrates,Molluscs
500240,Siganus,Spinefoots,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
400122,Cyprinidae,"Carps, barbels, other cyprinids",5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
500808,Scolopsis,Monocle breams,16,3,Small reef assoc. fish (<30 cm),Perch-likes
504212,Liza,Mullets,2,3,Medium pelagics (30 - 89 cm),Perch-likes
600149,Pseudobatos planiceps,Pacific guitarfish,21,9,Small to medium rays (<90 cm),Sharks & rays
500124,Ammodytes,Sand eels,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
490044,Crangonidae,Brown shrimps,26,10,Shrimps,Crustaceans
501654,Lactophrys,Cowfishes,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
590260,Sclerocrangon,Sculptured shrimps,26,10,Shrimps,Crustaceans
